manufacturer,model,version,power(kW),fuel_date,odometer,trip_distance(km),quantity(kWh),fuel_type,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation,fuel_note
Mitsubishi,i-MiEV,i-MiEV,49,06.09.2018,167350,54.8,5.27,Electricity,Summer tires,1,1,1,Normal,11.94,0,0,,-3.0600000000000005,"Noch 4 Balken, 23km Reichweite, 30%, Ökostrom, 4,56kWh, 21m41s geladen, 71%, 0,71kWh, 8m21s, 76%, Ladeende 22,5°C, RRW 74km, 13B"
Mitsubishi,i-MiEV,i-MiEV,49,06.09.2018,167295,13.5,0.83,Electricity,Summer tires,1,1,1,Normal,11.94,0,0,,-3.0600000000000005,"Noch 12 Balken, 59km Reichweite, 74%, Ökostrom, 7m geladen, 81%, Ladeende 23,7°C, RRW 66km, 13B"
Mitsubishi,i-MiEV,i-MiEV,49,06.09.2018,167282,32.4,2.59,Electricity,Summer tires,1,1,1,Normal,11.94,0,0,,-3.0600000000000005,"Noch 10 Balken, 58km Reichweite, Mainova Ökostrom Novanatur, 55m geladen, Ladeende 20,7°C, RRW 81km, 15B"
Mitsubishi,i-MiEV,i-MiEV,49,06.09.2018,167250,32.1,6.06,Electricity,Summer tires,1,1,1,Normal,10.79,0,0,,-4.210000000000001,"Noch 8 Balken, 50km Reichweite, Mainova Ökostrom Novanatur, 2,25h geladen, 100%, Ladeende 19,2°C, RRW 109km, Batterie 29-37°C, 33,1°C"
Mitsubishi,i-MiEV,i-MiEV,49,05.09.2018,167217,82.4,6.3,Electricity,Summer tires,1,1,1,Normal,10.79,0,0,,-4.210000000000001,"Noch 2 Balken, 9km Reichweite, Süwag, 2,25h geladen, Ladeende 24,6°C, RRW 62km, 12B"
Mitsubishi,i-MiEV,i-MiEV,49,05.09.2018,167135,31.1,6.04,Electricity,Summer tires,1,1,1,Normal,11.17,0,0,,-3.83,"Noch 9 Balken, 56km Reichweite, Mainova Ökostrom Novanatur, 4h geladen, Abbruch nach 3,80kWh, 99,5%, Ladeende 19,8°C, RRW 107km, Batterie 29-36°C, 32,8°C"
Mitsubishi,i-MiEV,i-MiEV,49,04.09.2018,167104,47.9,5.0,Electricity,Summer tires,0,1,1,Normal,11.17,0,0,,-3.83,"Noch 5 Balken, 25km Reichweite, Süwag, 1,75h geladen, Ladeende 23,5°C, RRW 63km, 13B"
Mitsubishi,i-MiEV,i-MiEV,49,04.09.2018,167056,26.7,2.71,Electricity,Summer tires,1,1,1,Normal,11.17,0,0,,-3.83,"Noch 9 Balken, 53km Reichweite, 57%, Ökostrom, 17m52s geladen, 81%, Ladeende 29,0°C, RRW 80km, 13B"
Mitsubishi,i-MiEV,i-MiEV,49,04.09.2018,167029,38.3,2.13,Electricity,Summer tires,1,1,1,Normal,11.17,0,0,,-3.83,"Noch 10 Balken, 60km Reichweite, 63%, Ökostrom, 10m geladen, 81%, Ladeende 24,4°C, RRW 80km, 13B"
Mitsubishi,i-MiEV,i-MiEV,49,04.09.2018,166991,31.3,3.7,Electricity,Summer tires,1,1,1,Normal,11.17,0,0,,-3.83,"Noch 10 Balken, 55km Reichweite, Süwag, 1,25h geladen, Ladeende 18,8°C, RRW 84km, 15B"
Mitsubishi,i-MiEV,i-MiEV,49,03.09.2018,166960,31.0,6.68,Electricity,Summer tires,1,1,1,Normal,11.62,0,0,,-3.380000000000001,"Noch 7 Balken, 45km Reichweite, Mainova Ökostrom Novanatur, 3h geladen, 100%, Ladeende 19,4°C, RRW 108km, Batterie 28-34°C, 30,8°C"
Mitsubishi,i-MiEV,i-MiEV,49,03.09.2018,166929,79.8,6.2,Electricity,Summer tires,1,1,1,Normal,11.62,0,0,,-3.380000000000001,"Noch 2 Balken, 8km Reichweite, Süwag, 2h7m geladen, Ladeende 19,9°C, RRW 58km, 11B"
Mitsubishi,i-MiEV,i-MiEV,49,03.09.2018,166849,45.2,9.83,Electricity,Summer tires,0,1,1,Normal,11.66,0,0,,-3.34,"Noch 4 Balken, 23km Reichweite, 29,0%, Batterie 27-39°C, 33,9°C, Mainova Ökostrom Novanatur, 4,75h geladen, 99,5%, Ladeende 17,2°C, RRW 109km, Batterie 25-33°C, 29,6°C, 102müNN"
Mitsubishi,i-MiEV,i-MiEV,49,03.09.2018,166804,43.6,3.9,Electricity,Summer tires,0,1,0,Normal,11.66,0,0,,-3.34,"Noch 4 Balken, 27km Reichweite, 32,0%, Batterie 27-40°C, 34,0°C, 15m16s geladen, Ökostrom, 67,0%, Ladeende 15,8°C, RRW 69km, Batterie 23-39°C, 31,8°C, 11B, 243müNN"
Mitsubishi,i-MiEV,i-MiEV,49,03.09.2018,166760,51.6,5.84,Electricity,Summer tires,0,1,0,Normal,11.66,0,0,,-3.34,"Noch 3 Balken, 15km Reichweite, 23,5%, Batterie 27-40°C, 34,2°C, 23m47s geladen, Ökostrom, 72,0%, Ladeende 15,6°C, RRW 67km, Batterie 22-39°C, 31,4°C, 12B, 316müNN"
Mitsubishi,i-MiEV,i-MiEV,49,02.09.2018,166708,54.9,6.75,Electricity,Summer tires,0,1,1,Moderate,11.66,0,0,,-3.34,"Noch 2 Balken, 11km Reichweite, 18,5%, Batterie 26-37°C, 32,3°C, 32m21s geladen, Ökostrom, 77,0%, Ladeende 16,6°C, RRW 82km, Batterie 20-37°C, 29,2°C, 13B, 242müNN"
Mitsubishi,i-MiEV,i-MiEV,49,02.09.2018,166653,44.1,4.6,Electricity,Summer tires,0,1,1,Normal,11.66,0,0,,-3.34,"Noch 5 Balken, 30km Reichweite, 35,0%, Batterie 23-34°C, 28,8°C, 25m geladen, Ökostrom, 74,0%, Ladeende 18,8°C, RRW 76km, Batterie 18-32°C, 25,7°C, 12B, 224müNN"
Mitsubishi,i-MiEV,i-MiEV,49,02.09.2018,166609,41.3,5.99,Electricity,Summer tires,1,1,1,Normal,11.66,0,0,,-3.34,"Noch 3 Balken, 17km Reichweite, 24,5%, Batterie 25-35°C, 30,7°C, 4,89kWh in 22m30s geladen, 1,10kWh in 12m10s geladen, Ökostrom, 76,5%, Ladeende 18,1°C, RRW 75km, Batterie 18-34°C, 26,2°C, 13B, 308müNN"
Mitsubishi,i-MiEV,i-MiEV,49,02.09.2018,166568,21.9,5.67,Electricity,Summer tires,1,0,1,Moderate,11.66,0,0,,-3.34,"Noch 2 Balken, 10km Reichweite, 18,5%, Batterie 24-33°C, 29,5°C, 2,34kWh in 5m57s geladen, 3,33kWh in 20m32s geladen, Ökostrom, 69,0%, Ladeende 17,4°C, RRW 66km, Batterie 20-33°C, 27,2°C, 11B, Regen, 224müNN"
Mitsubishi,i-MiEV,i-MiEV,49,02.09.2018,166546,57.8,3.3,Electricity,Summer tires,0,1,0,Moderate,11.66,0,0,,-3.34,"Noch 0 Balken, 0km Reichweite, 6,0%, Schildkröte seit 2,3km, Batterie 26-36°C, 31,7°C, 1,25h geladen, 34,0%, Ladeende 14,7°C, RRW 23km, Batterie 22-33°C, 29,0°C, 4B, Nieselregen, 374müNN"
Mitsubishi,i-MiEV,i-MiEV,49,02.09.2018,166488,36.5,4.39,Electricity,Summer tires,0,1,0,Normal,11.66,0,0,,-3.34,"Noch 3 Balken, 19km Reichweite, 27,5%, Batterie 24-33°C, 28,6°C, 22,5m geladen, Ökostrom, 67,0%, Ladeende 15,0°C, RRW 61km, Batterie 19-33°C, 26,2°C, 11B, Regen, 340müNN"
Mitsubishi,i-MiEV,i-MiEV,49,02.09.2018,166452,38.8,4.32,Electricity,Summer tires,0,1,0,Normal,11.66,0,0,,-3.34,"Noch 3 Balken, 19km Reichweite, 28,0%, Batterie 23-33°C, 28,5°C, Ökostrom, 66,5%, Ladeende 18,2°C, RRW 57km, Batterie 19-32°C, 26,1°C, 11B, Regen, 240müNN"
Mitsubishi,i-MiEV,i-MiEV,49,02.09.2018,166413,24.9,3.41,Electricity,Summer tires,0,1,0,Normal,11.66,0,0,,-3.34,"Noch 5 Balken, 31km Reichweite, 39,5%, Batterie 23-33°C, 28,5°C, Ökostrom, 69,0%, Ladeende 16,2°C, RRW 61km, Batterie 18-32°C, 25,7°C, 11B, Regen, 126müNN"
Mitsubishi,i-MiEV,i-MiEV,49,02.09.2018,166388,31.0,3.2,Electricity,Summer tires,0,1,0,Normal,11.66,0,0,,-3.34,"Noch 5 Balken, 30km Reichweite, 37,0%, Batterie 24-33°C, 28,8°C, Ökostrom, 65,5%, Ladeende 18,2°C, RRW 62km, Batterie 20-32°C, 26,7°C, 11B, Regen, 90müNN"
Mitsubishi,i-MiEV,i-MiEV,49,02.09.2018,166357,58.1,4.78,Electricity,Summer tires,0,1,0,Normal,11.66,0,0,,-3.34,"Noch 3 Balken, 19km Reichweite, 25,5%, Batterie 25-31°C, 28,5°C, Ökostrom, 68,0%, Ladeende 18,1°C, RRW 71km, Batterie 20-32°C, 26,5°C, 11B, 58müNN"
Mitsubishi,i-MiEV,i-MiEV,49,02.09.2018,166299,41.2,2.89,Electricity,Summer tires,0,1,1,Normal,11.66,0,0,,-3.34,"Noch 8 Balken, 43km Reichweite, 54,0%, Batterie 23-27°C, 24,9°C, Ökostrom, 19m16s geladen, 80,0%, Ladeende 17,4°C, RRW 68km, Batterie 24-28°C, 25,8°C, 13B, 47müNN"
Mitsubishi,i-MiEV,i-MiEV,49,01.09.2018,166258,33.3,8.6,Electricity,Summer tires,1,0,1,Normal,12.13,0,0,,-2.869999999999999,"Noch 4 Balken, 26km Reichweite, 32,0%, Batterie 28-34°C, 31,2°C, XXX, 3,5h geladen, 100%, Ladeende 20,2°C, RRW 104km, Batterie 30-36°C, 32,5°C"
Mitsubishi,i-MiEV,i-MiEV,49,01.09.2018,166224,57.4,1.8,Electricity,Summer tires,1,0,1,Moderate,12.13,0,0,,-2.869999999999999,"Noch 7 Balken, 41km Reichweite, 48,0%, Batterie 27-32°C, 29,7°C, XXX, 37m geladen, 63,0%, Ladeende 25,2°C, RRW 58km, Batterie 28-33°C, 30,0°C, 10B"
Mitsubishi,i-MiEV,i-MiEV,49,01.09.2018,166167,21.0,3.1,Electricity,Summer tires,1,0,1,Moderate,12.13,0,0,,-2.869999999999999,"Noch 12 Balken, 68km Reichweite, 75,0%, Batterie 26-33°C, 30,0°C, XXX, 1,25h geladen, 100%, Ladeende 22,7°C, RRW 94km, Batterie 28-36°C, 31,3°C"
Mitsubishi,i-MiEV,i-MiEV,49,01.09.2018,166146,28.5,3.5,Electricity,Summer tires,1,0,1,Fast,12.13,0,0,,-2.869999999999999,"Noch 11 Balken, 58km Reichweite, 68,0%, Batterie 26-33°C, 29,9°C, XXX, 1h9m geladen, 95,5%, Ladeende 17,9°C, RRW 85km, 16B"
Mitsubishi,i-MiEV,i-MiEV,49,01.09.2018,166118,37.4,9.6,Electricity,Summer tires,1,1,1,Normal,11.57,0,0,,-3.4299999999999997,"Noch 4 Balken, 25km Reichweite, 32,5%, Batterie 27-38°C, 32,8°C, XXX, 8,5h geladen, 99,5%, Ladeende 24,0°C, RRW 98km, Batterie 27-32°C, 29,9°C, 42müNN"
Mitsubishi,i-MiEV,i-MiEV,49,31.08.2018,166080,59.4,5.39,Electricity,Summer tires,0,1,0,Normal,11.57,0,0,,-3.4299999999999997,"Noch 2 Balken, 15km Reichweite, 22,0%, Batterie 27-39°C, 33,5°C, Ökostrom, 21m44s geladen, 69,5%, Ladeende 20,4°C, RRW 74km, Batterie 22-39°C, 31,1°C, 11B, 47müNN "
Mitsubishi,i-MiEV,i-MiEV,49,31.08.2018,166021,63.7,7.38,Electricity,Summer tires,0,1,0,Normal,11.57,0,0,,-3.4299999999999997,"Noch 1 Balken, 6km Reichweite, 14,5%, Batterie 29-39°C, 34,5°C, Ökostrom, 24m geladen, 69,0%, 12m35s geladen, 79,0%, Ladeende 19,9°C, RRW 85km, Batterie 20-38°C, 30,0°C, 13B, 58müNN"
Mitsubishi,i-MiEV,i-MiEV,49,31.08.2018,165957,65.7,7.19,Electricity,Summer tires,0,1,0,Moderate,11.57,0,0,,-3.4299999999999997,"Noch 0 Balken, 2km Reichweite, 11,0%, Batterie 30-41°C, 36,5°C, Ökostrom, 33m56s geladen, 72,0%, Ladeende 24,5°C, RRW 77km, Batterie 21-39°C, 31,0°C, 12B, 109müNN "
Mitsubishi,i-MiEV,i-MiEV,49,31.08.2018,165891,46.5,4.32,Electricity,Summer tires,0,1,0,Normal,11.57,0,0,,-3.4299999999999997,"Noch 3 Balken, 19km Reichweite, 27,5%, Batterie 28-40°C, 35,0°C, Ökostrom, 16m6s geladen, 65,5%, Ladeende 23,4°C, RRW 59km, Batterie 24-40°C, 33,0°C, 11B, 340müNN"
Mitsubishi,i-MiEV,i-MiEV,49,31.08.2018,165845,36.6,4.11,Electricity,Summer tires,0,1,0,Normal,11.57,0,0,,-3.4299999999999997,"Noch 5 Balken, 25km Reichweite, 36,5%, Batterie 26-39°C, 33,6°C, Ökostrom, 8m48s geladen, 2,58kWh, 10m16s geladen, 1,53kWh, 72,5%, Ladeende 20,8°C, RRW 57km, Batterie 21-38°C, 30,4°C, 12B, 374müNN"
Mitsubishi,i-MiEV,i-MiEV,49,31.08.2018,165808,54.5,5.9,Electricity,Summer tires,1,1,0,Normal,11.57,0,0,,-3.4299999999999997,"Noch 2 Balken, 9km Reichweite, 17,5%, Batterie 27-38°C, 33,2°C, Ökostrom, 23m51s geladen, 5,88kWh, 69,0%, 11m34s geladen, 1,10kWh, 77,5%, Ladeende 20,5°C, RRW 73km, Batterie 20-37°C, 29,3°C, 13B, 333müNN"
Mitsubishi,i-MiEV,i-MiEV,49,31.08.2018,165753,52.8,5.8,Electricity,Summer tires,0,1,1,Normal,11.57,0,0,,-3.4299999999999997,"Noch 3 Balken, 20km Reichweite, 26,0%, Batterie 27-38°C, 32,8°C, Ökostrom, 37m geladen, 79,0%, Ladeende 20,4°C, RRW 85km, Batterie 18-35°C, 27,4°C, 13B, 224müNN"
Mitsubishi,i-MiEV,i-MiEV,49,31.08.2018,165700,51.9,5.95,Electricity,Summer tires,0,1,0,Normal,11.57,0,0,,-3.4299999999999997,"Noch 3 Balken, 19km Reichweite, 27,0%, Batterie 26-36°C, 31,8°C, Ökostrom, 35m19s geladen, 78,0%, Ladeende 21,3°C, RRW 73km, Batterie 19-34°C, 27,3°C, 13B, 242müNN"
Mitsubishi,i-MiEV,i-MiEV,49,31.08.2018,165648,43.6,6.28,Electricity,Summer tires,0,1,0,Normal,11.57,0,0,,-3.4299999999999997,"Noch 3 Balken, 15km Reichweite, 25,5%, Batterie 25-32°C, 29,1°C, Ökostrom, 23m23s geladen, 70,5%, 7m10s geladen 75,5%, Ladeende 13,5°C, RRW 63km, Batterie 19-33°C, 26,6°C, 13B, 316müNN"
Mitsubishi,i-MiEV,i-MiEV,49,31.08.2018,165604,45.4,2.6,Electricity,Summer tires,1,1,1,Fast,11.57,0,0,,-3.4299999999999997,"Noch 7 Balken, 38km Reichweite, 49,0%, Batterie 21-26°C, 23,8°C, Ökostrom, 13m1s geladen, 72,5%, Ladeende 15,4°C, RRW 60km, Batterie 22-27°C, 24,8°C, 12B, 250müNN"
Mitsubishi,i-MiEV,i-MiEV,49,30.08.2018,165559,32.7,3.31,Electricity,Summer tires,1,1,1,Normal,10.12,0,0,,-4.880000000000001,"Noch 12 Balken, 75km Reichweite, Mainova Ökostrom Novanatur, 1,75h geladen, 98,5%, Ladeende 17,3°C, RRW 109km, Batterie 22-27°C, 24,3°C"
Mitsubishi,i-MiEV,i-MiEV,49,30.08.2018,165526,31.5,5.34,Electricity,Summer tires,1,1,1,Normal,16.95,0,0,,1.9499999999999993,"Noch 9 Balken, 46km Reichweite, Süwag, 5,5h geladen, Ladeende 20,1°C, RRW 86km"
Mitsubishi,i-MiEV,i-MiEV,49,29.08.2018,165495,55.2,8.9,Electricity,Summer tires,1,1,1,Normal,11.49,1,1,,-3.51,"Noch 3B, 21km RRW, Solarstr P&amp;C, 27,0%, (25-30°C 28,3°C), 3,25h gel, Ladeende 18,2°C RRW 100km 100%, (25-32°C 28,4°C),9.1. 20. 23. 25. 27. 29.-31.1. 1.2. 2. 4.-10.2. 12. 13. 15. 16. 18.-24.2. 26.2. 1.-5.3. 8. 10.3. 8.4. 10. 24. 26.4. 30.6. 22.7. 21. 29.8."
Mitsubishi,i-MiEV,i-MiEV,49,29.08.2018,165440,57.5,4.62,Electricity,Summer tires,1,0,1,Normal,11.49,0,0,,-3.51,"Noch 5 Balken, 33km Reichweite, 40%, Solarstrom, 5m46s Abbruch 1,62kWh, 55%, 18m44s 3,00kWh geladen, 80%, Ladeende 24,0°C, RRW 78km, 13B"
Mitsubishi,i-MiEV,i-MiEV,49,29.08.2018,165382,0.5,3.09,Electricity,Summer tires,1,0,0,Normal,11.49,0,0,,-3.51,"Noch 13 Balken, 80km Reichweite, 80,0%, Batterie 19-24°C, 22,1°C, Mainova Ökostrom Novanatur, 1h geladen, 94,5%, Ladeende 20,7°C, RRW 103km, Batterie 20-26°C, 23,5°C, 16B"
Mitsubishi,i-MiEV,i-MiEV,49,29.08.2018,165381,31.1,2.98,Electricity,Summer tires,1,1,1,Normal,11.49,0,0,,-3.51,"Noch 7 Balken, 45km Reichweite, Mainova Ökostrom Novanatur, 4h geladen, Abbruch nach 0,8kWh und nach 2,18kWh, 80,5%, Ladeende 15,7°C, RRW 80km, Batterie 25-30°C, 27,9°C, 13B"
Mitsubishi,i-MiEV,i-MiEV,49,28.08.2018,165350,82.8,6.5,Electricity,Summer tires,1,1,1,Normal,11.49,0,0,,-3.51,"Noch 0 Balken, 2km Reichweite, Süwag, 2,5h geladen, Ladeende 22,0°C, RRW 54km, 12B"
Mitsubishi,i-MiEV,i-MiEV,49,27.08.2018,165268,43.1,8.44,Electricity,Summer tires,1,1,1,Normal,10.77,0,0,,-4.23,"Noch 5 Balken, 31km Reichweite, Mainova Ökostrom Novanatur, 3h5m geladen, 100%, Ladeende 18,9°C, RRW 102km, Batterie 26-33°C, 29,1°C"
Mitsubishi,i-MiEV,i-MiEV,49,27.08.2018,165224,68.7,3.6,Electricity,Summer tires,1,1,1,Normal,10.77,0,0,,-4.23,"Noch 4 Balken, 23km Reichweite, 31%, Ökostrom, 16m39s geladen, 65%, Ladeende 23,4°C, RRW 57km, 10B"
Mitsubishi,i-MiEV,i-MiEV,49,26.08.2018,165156,32.0,3.29,Electricity,Summer tires,1,1,1,Normal,10.28,0,0,,-4.720000000000001,"Noch 13 Balken, 77km Reichweite, 75,5%, Batterie 25-28°C, 26,0°C, Mainova Ökostrom Novanatur, 2h10m geladen, 99,5%, Ladeende 19,8°C, RRW 111km, Batterie 25-29°C, 26,9°C"
Mitsubishi,i-MiEV,i-MiEV,49,26.08.2018,165124,37.1,5.37,Electricity,Summer tires,1,1,1,Fast,14.47,0,0,,-0.5299999999999994,"Noch 9 Balken, 37km Reichweite, Süwag, 2,5h geladen, Ladeende 22,5°C, RRW 72km, Autobahn 95km/h"
Mitsubishi,i-MiEV,i-MiEV,49,25.08.2018,165086,39.8,4.67,Electricity,Summer tires,1,1,1,Normal,11.73,0,0,,-3.2699999999999996,"Noch 10 Balken, 65km Reichweite, Mainova Ökostrom Novanatur, 2h50m geladen, 100%, Ladeende 15,3°C, RRW 105km, Batterie 22-29°C, 25,0°C"
Mitsubishi,i-MiEV,i-MiEV,49,25.08.2018,165047,40.6,5.66,Electricity,Summer tires,1,1,1,Normal,13.94,0,0,,-1.0600000000000005,"Noch 8 Balken, 43km Reichweite, Süwag, 3h10m geladen, Ladeende 19,6°C, RRW 86km"
Mitsubishi,i-MiEV,i-MiEV,49,24.08.2018,165006,53.8,6.34,Electricity,Summer tires,1,0,1,Normal,11.78,0,0,,-3.2200000000000006,"Noch 7 Balken, 49km Reichweite, 50,0%, Batterie 24-26°C, 24,6°C, Mainova Ökostrom Novanatur, 3h10m geladen, 100%, Ladeende 19,9°C, RRW 109km, Batterie 25-31°C, 27,2°C"
Mitsubishi,i-MiEV,i-MiEV,49,23.08.2018,164952,56.2,6.4,Electricity,Summer tires,1,0,1,Normal,11.39,0,0,,-3.6099999999999994,"Noch 7 Balken, 49km Reichweite, Mainova Ökostrom Novanatur, 3h geladen, 100%, Ladeende 24,2°C, RRW 109km, Batterie 32-37°C, 33,6°C"
Mitsubishi,i-MiEV,i-MiEV,49,22.08.2018,164895,48.5,5.6,Electricity,Summer tires,1,0,1,Normal,11.55,0,0,,-3.4499999999999993,"Noch 9 Balken, 55km Reichweite, Mainova Ökostrom Novanatur, 3h geladen, 99,0%, Ladeende 26,5°C, RRW 108km, Batterie 33-38°C, 34,5°C"
Mitsubishi,i-MiEV,i-MiEV,49,21.08.2018,164847,50.8,5.9,Electricity,Summer tires,1,0,1,Normal,11.61,0,0,,-3.3900000000000006,"Noch 8B, 52km RRW, Solarstrom P&amp;C, 52,5%, (29-32°C 30,0°C), 3h geladen, Ladeende 24,7°C RRW 108km 100%, (30-36°C 32,2°C),9.1. 20. 23. 25. 27. 29.-31.1. 1.2. 2. 4.-10.2. 12. 13. 15. 16. 18.-24.2. 26.2. 1.-5.3. 8. 10.3. 8.4. 10. 24. 26.4. 30.6. 22.7. 21.8."
Mitsubishi,i-MiEV,i-MiEV,49,20.08.2018,164796,47.3,5.3,Electricity,Summer tires,1,0,1,Normal,11.21,0,0,,-3.789999999999999,"Noch 9 Balken, 56km Reichweite, Batterie 27-29°C, 27,3°C, 57,0%, Mainova Ökostrom Novanatur, 2h10m geladen, 98,5%, Ladeende 24,4°C, RRW 108km, Batterie 29-34°C, 30,0°C"
Mitsubishi,i-MiEV,i-MiEV,49,18.08.2018,164749,44.8,4.79,Electricity,Summer tires,1,1,1,Normal,10.69,0,0,,-4.3100000000000005,"Noch 10 Balken, 64km Reichweite, Mainova Ökostrom Novanatur, 2,5h geladen, 99,5%, Ladeende 19,8°C, RRW 107km, Batterie 29-36°C, 32,7°C"
Mitsubishi,i-MiEV,i-MiEV,49,18.08.2018,164704,27.0,4.74,Electricity,Summer tires,1,0,1,Normal,12.64,0,0,,-2.3599999999999994,"Noch 10 Balken, 62km Reichweite, Süwag, 2,5h geladen, Ladeende 28,3°C, RRW 104km"
Mitsubishi,i-MiEV,i-MiEV,49,18.08.2018,164677,38.2,3.5,Electricity,Summer tires,1,1,1,Normal,12.64,0,0,,-2.3599999999999994,"Noch 9 Balken, 47km Reichweite, Süwag, 1h20m geladen, Ladeende 27,9°C, RRW 75km, 15B"
Mitsubishi,i-MiEV,i-MiEV,49,17.08.2018,164639,47.1,5.65,Electricity,Summer tires,1,0,1,Normal,12.0,0,0,,-3.0,"Noch 9 Balken, 54km Reichweite, Mainova Ökostrom Novanatur, 3,75h geladen, 100%, Ladeende 22,3°C, RRW 106km, Batterie 28-32°C, 30,1°C"
Mitsubishi,i-MiEV,i-MiEV,49,16.08.2018,164592,46.8,5.5,Electricity,Summer tires,1,0,1,Normal,11.75,0,0,,-3.25,"Noch 9 Balken, 56km Reichweite, Mainova Ökostrom Novanatur, 2h20m geladen, 100%, Ladeende 21,6°C, RRW 108km, Batterie 28-34°C, 29,8°C"
Mitsubishi,i-MiEV,i-MiEV,49,15.08.2018,164545,46.2,5.47,Electricity,Summer tires,1,0,1,Normal,11.84,0,0,,-3.16,"Noch 9 Balken, 56km Reichweite, Mainova Ökostrom Novanatur, 3,25h geladen, 100%, Ladeende 18,6°C, RRW 106km, Batterie 25-30°C, 26,9°C"
Mitsubishi,i-MiEV,i-MiEV,49,14.08.2018,164499,47.0,5.93,Electricity,Summer tires,1,0,1,Normal,12.62,0,0,,-2.380000000000001,"Noch 8 Balken, 55km Reichweite, Mainova Ökostrom Novanatur, 4h geladen, Abbruch nach 3,97kWh, Ende nach 1,96kWh, 100%, Ladeende 19,8°C, RRW 108km, Batterie 25-29°C, 27,0°C"
Mitsubishi,i-MiEV,i-MiEV,49,13.08.2018,164452,78.3,9.2,Electricity,Summer tires,1,1,1,Normal,11.75,0,0,,-3.25,"Noch 4 Balken, 27km Reichweite, Mainova Ökostrom Novanatur, 4,25h geladen, 99,5%, Ladeende 18,2°C, RRW 107km, Batterie 25-30°C, 26,6°C"
Mitsubishi,i-MiEV,i-MiEV,49,13.08.2018,164373,0.8,1.94,Electricity,Summer tires,1,0,0,Normal,14.14,0,0,,-0.8599999999999994,"Noch 14 Balken, 73km Reichweite, Mainova Ökostrom Novanatur, 2h geladen, Ladeende 17,5°C, RRW 88km"
Mitsubishi,i-MiEV,i-MiEV,49,13.08.2018,164372,31.3,2.6,Electricity,Summer tires,1,1,1,Normal,14.14,0,0,,-0.8599999999999994,"Noch 10 Balken, 53km Reichweite, Süwag, 53m geladen, Ladeende 16,9°C, RRW 73km"
Mitsubishi,i-MiEV,i-MiEV,49,11.08.2018,164341,31.0,3.36,Electricity,Summer tires,1,1,1,Normal,10.84,0,0,,-4.16,"Noch 12 Balken, 76km Reichweite, Mainova Ökostrom Novanatur, 1,75h geladen, 100%, Ladeende 16,5°C, RRW 106km, Batterie 26-31°C, 28,7°C"
Mitsubishi,i-MiEV,i-MiEV,49,11.08.2018,164310,61.5,8.13,Electricity,Summer tires,1,1,1,Normal,13.22,0,0,,-1.7799999999999994,"Noch 4 Balken, 22km Reichweite, Süwag, 4,25h geladen, Ladeende 26,6°C, RRW 85km"
Mitsubishi,i-MiEV,i-MiEV,49,10.08.2018,164249,49.2,5.86,Electricity,Summer tires,1,0,1,Normal,11.91,0,0,,-3.09,"Noch 8 Balken, 54km Reichweite, 54,0%, Batterie 24-27°C, 25,0°C, Mainova Ökostrom Novanatur, 2,5h geladen, 100%, Ladeende 19,4°C, RRW 109km, Batterie 26-32°C, 28,1°C"
Mitsubishi,i-MiEV,i-MiEV,49,09.08.2018,164199,48.5,6.0,Electricity,Summer tires,1,0,1,Normal,12.37,0,0,,-2.630000000000001,"Noch 8 Balken, 54km Reichweite, Mainova Ökostrom Novanatur, 2,5h geladen, 100%, Ladeende 21,9°C, RRW 109km, Batterie 28-33°C, 30,1°C"
Mitsubishi,i-MiEV,i-MiEV,49,08.08.2018,164151,40.7,9.58,Electricity,Summer tires,1,1,1,Normal,11.65,0,0,,-3.3499999999999996,"Noch 3 Balken, 22km Reichweite, Mainova Ökostrom Novanatur, 3,75h geladen, 100%, Ladeende 25,0°C, RRW 109km, Batterie 34-41°C, 36,3°C"
Mitsubishi,i-MiEV,i-MiEV,49,08.08.2018,164110,84.5,5.0,Electricity,Summer tires,1,1,1,Normal,11.65,1,0,,-3.3499999999999996,"Noch 2 Balken, 11km Reichweite, 19%, Ökostrom, 15m geladen, 62%, Ladeende 36,5°C, RRW 62km, 10B"
Mitsubishi,i-MiEV,i-MiEV,49,07.08.2018,164026,49.2,5.57,Electricity,Summer tires,1,0,1,Normal,11.32,0,0,,-3.6799999999999997,"Noch 9 Balken, 52km Reichweite, Mainova Ökostrom Novanatur, 4,25h geladen, Abbruch nach 0,78, 0,79, 0,79, 3,21kWh, 100%, Ladeende 27,2°C, RRW 108km, Batterie 34-39°C, 35,3°C"
Mitsubishi,i-MiEV,i-MiEV,49,07.08.2018,163976,39.2,9.66,Electricity,Summer tires,1,1,1,Normal,11.3,0,0,,-3.6999999999999993,"Noch 3 Balken, 20km Reichweite, Mainova Ökostrom Novanatur, 3,5h geladen, 100%, Ladeende 25,1°C, RRW 99km, Batterie 34-40°C, 36,1°C"
Mitsubishi,i-MiEV,i-MiEV,49,06.08.2018,163937,77.3,3.5,Electricity,Summer tires,1,1,1,Normal,11.3,0,0,,-3.6999999999999993,"Noch 4 Balken, 27km Reichweite, 33%, Ökostrom, 10m09s geladen, 62%, Ladeende 35,3°C, RRW 64km, 10B"
